label,result,vertices,edges,runtime
40900,sat,9,10,"1.9863077999998495
"
40901,sat,11,11,"1.8230278999999427
"
40902,sat,12,16,"1.9824071000002732
"
40903,sat,11,14,"2.2471826000000874
"
40904,sat,11,13,"1.905855099999826
"
40905,sat,11,12,"1.8630094999989524
"
40906,sat,10,12,"2.129550999999992
"
40907,sat,11,14,"1.8420607000007294
"
40908,sat,12,19,"2.612395000000106
"
40909,sat,12,16,"2.040666400000191
"
40910,sat,12,18,"2.4285491000009642
"
40911,sat,11,13,"1.9771978000007948
"
40912,sat,11,15,"2.1563488000010693
"
40913,sat,11,14,"2.183036500000526
"
40914,sat,12,17,"2.211199999999735
"
40915,sat,11,15,"1.929622499999823
"
40916,sat,12,16,"2.1213843000005
"
40917,sat,12,17,"2.085912599999574
"
40918,sat,12,17,"2.5713427000009688
"
40919,sat,11,15,"1.8453857000004064
"
40920,sat,11,14,"2.138126399999237
"
40921,sat,11,15,"1.9688833000000159
"
40922,sat,12,17,"2.355049700001473
"
40923,sat,12,18,"2.322075299998687
"
40924,sat,12,17,"2.1814770000000863
"
40925,sat,11,14,"2.441055299999789
"
40926,sat,12,17,"2.354688699999315
"
40927,sat,11,16,"2.5278345000006084
"
40928,sat,11,15,"2.4228225000006205
"
40929,sat,11,15,"2.2215883000008034
"
40930,sat,12,18,"2.3348664000004646
"
40931,sat,12,18,"2.121699900000749
"
40932,sat,14,20,"2.219012699999439
"
40933,sat,11,15,"2.474755400000504
"
40934,sat,11,13,"2.038918599999306
"
40935,sat,10,13,"2.1703032000004896
"
40936,sat,12,17,"2.4042460000000574
"
40937,sat,12,17,"2.4674629000001005
"
40938,sat,12,15,"2.031546199999866
"
40939,sat,11,14,"2.0797624999995605
"
40940,sat,11,12,"1.9640139999992243
"
40941,sat,11,16,"2.387086400000044
"
40942,sat,11,13,"1.9347609000014927
"
40943,sat,13,20,"3.8065817000006064
"
40944,sat,11,13,"2.1924985999994533
"
40945,sat,11,13,"2.3728367000003345
"
40946,sat,10,12,"1.8159863999990193
"
40947,sat,12,17,"2.2502297000010003
"
40948,sat,10,14,"2.3057720999986486
"
40949,sat,12,17,"2.158246599999984
"
40950,sat,10,11,"2.0695371000001614
"
40951,sat,11,16,"2.2678370000012364
"
40952,sat,11,14,"2.1968214999997144
"
40953,sat,11,14,"2.327611099999558
"
40954,sat,11,13,"2.036046499999429
"
40955,sat,10,13,"1.9380789999995613
"
40956,sat,11,12,"2.052492999999231
"
40957,sat,12,17,"2.5528697999998258
"
40958,sat,12,17,"2.3496359000000666
"
40959,sat,10,11,"1.9387160999995103
"
40960,sat,12,16,"2.555199200000061
"
40961,sat,11,13,"3.0793556999997236
"
40962,sat,12,18,"2.1182683000006364
"
40963,sat,12,17,"2.712859199999002
"
40964,sat,14,22,"3.3479558000017278
"
40965,sat,11,14,"2.419953099999475
"
40966,sat,12,15,"2.274100999999064
"
40967,sat,11,13,"1.9100307999997312
"
40968,sat,11,12,"1.7839842999983375
"
40969,sat,12,17,"2.571697600000334
"
40970,sat,11,14,"2.1387515000005806
"
40971,sat,11,13,"2.220601999999417
"
40972,sat,11,14,"2.1833368000006885
"
40973,sat,11,14,"2.0099594999992405
"
40974,sat,11,14,"2.1352614000006724
"
40975,sat,11,13,"1.9929248000007647
"
40976,sat,11,13,"1.886012099999789
"
40977,sat,11,12,"2.0952992999991693
"
40978,sat,12,15,"2.139573999998902
"
40979,sat,11,15,"2.3588228999997227
"
40980,sat,11,16,"2.0115017000007356
"
40981,sat,11,16,"2.3928190000005998
"
40982,sat,11,13,"1.8212882000007085
"
40983,sat,11,14,"1.941312900000412
"
40984,sat,11,11,"2.199215599999661
"
40985,sat,11,15,"2.341042300000481
"
40986,sat,11,15,"2.1522600000007515
"
40987,sat,11,13,"2.2359315999983664
"
40988,sat,11,13,"1.8846730000004754
"
40989,sat,10,10,"1.7708676000002015
"
40990,sat,11,12,"1.9926542000011978
"
40991,sat,11,12,"1.9089903000003687
"
40992,sat,11,12,"1.7363060999996378
"
40993,sat,11,14,"2.287523400000282
"
40994,sat,11,13,"2.200907800001005
"
40995,sat,11,12,"1.907265699999698
"
40996,sat,11,15,"2.14141969999946
"
40997,sat,11,13,"2.003294800000731
"
40998,sat,11,14,"1.8963129000003391
"
40999,sat,11,14,"2.680290700000114
"
41000,sat,11,16,"2.173221499999272
"
41001,sat,11,14,"1.9898215000011987
"
41002,sat,11,14,"2.274787299998934
"
41003,sat,9,10,"1.7826000999993994
"
41004,sat,11,15,"2.298450199999934
"
41005,sat,11,14,"1.9907856000008906
"
41006,sat,11,14,"2.0625375999989046
"
41007,sat,11,15,"2.5220948999995016
"
41008,sat,10,9,"1.9674421999989136
"
41009,sat,11,15,"2.016418999999587
"
41010,sat,11,15,"2.5586736999994173
"
41011,sat,11,14,"2.0499024000000645
"
41012,sat,13,18,"2.388390599999184
"
41013,sat,11,14,"1.9293153999988135
"
41014,sat,11,14,"2.4378649999998743
"
41015,sat,11,14,"2.195454599999721
"
41016,sat,11,14,"2.0863398000001325
"
41017,sat,11,14,"2.5450261999994837
"
41018,sat,11,16,"2.2717960999998468
"
41019,sat,11,15,"2.0515885000004346
"
41020,sat,11,14,"1.9805280999989918
"
41021,sat,11,13,"1.8780212000001484
"
41022,sat,11,14,"2.0778811000000132
"
41023,sat,11,15,"2.111548999999286
"
41024,sat,11,14,"2.2424129999999423
"
41025,sat,11,12,"2.0931691999994655
"
41026,sat,11,12,"2.2100761999990937
"
41027,sat,11,10,"1.7531601000009687
"
41028,sat,12,18,"2.7826696000010998
"
41029,sat,12,19,"2.5887106000009226
"
41030,sat,12,19,"3.0429017000005842
"
41031,sat,11,12,"1.7871415999998135
"
41032,sat,11,12,"1.9000053999989177
"
41033,sat,13,18,"2.252704700000322
"
41034,sat,11,15,"2.095174500000212
"
41035,sat,11,11,"1.9200868000007176
"
41036,sat,12,16,"2.0651689000005717
"
41037,sat,11,13,"2.201775600000474
"
41038,sat,12,17,"2.4966179999992164
"
41039,sat,11,13,"2.1780969999999797
"
41040,sat,12,14,"2.008076699999947
"
41041,sat,11,11,"1.906017499999507
"
41042,sat,11,14,"2.2834033999988606
"
41043,sat,11,14,"2.041210699999283
"
41044,sat,12,16,"2.179701200000636
"
41045,sat,11,13,"2.1402279999983875
"
41046,sat,12,17,"2.4191539000003104
"
41047,sat,11,12,"2.1386256999994657
"
41048,sat,11,10,"2.1518784999989293
"
41049,sat,11,13,"2.0072001999997156
"
41050,sat,11,13,"2.373930300000211
"
41051,sat,11,10,"2.1284278000002814
"
41052,sat,11,12,"1.9469261999984155
"
41053,sat,11,12,"2.0035638000008476
"
41054,sat,11,15,"2.224248800001078
"
41055,sat,11,15,"2.270676199999798
"
41056,sat,11,11,"1.9838068000008207
"
41057,sat,11,11,"1.9006957999990846
"
41058,sat,11,12,"1.825091299999258
"
41059,sat,11,12,"1.9378799999994953
"
41060,sat,11,12,"2.0011375000012777
"
41061,sat,11,11,"2.16470450000088
"
41062,sat,11,13,"1.9520477000005485
"
41063,sat,11,13,"2.186409599999024
"
41064,sat,12,17,"2.162616600000547
"
41065,sat,11,14,"2.0389746999990166
"
41066,sat,12,18,"2.431349100001171
"
41067,sat,12,17,"2.3837114999987534
"
41068,sat,12,17,"2.4056399000000965
"
41069,sat,11,14,"1.8908728000005794
"
41070,sat,12,17,"2.7843807000008383
"
41071,sat,11,14,"2.1177988999988884
"
41072,sat,11,13,"1.883952299998782
"
41073,sat,11,12,"2.0692454
"
41074,sat,11,12,"2.084521400000085
"
41075,sat,11,13,"1.9725934000016423
"
41076,sat,12,17,"2.3918670999992173
"
41077,sat,12,16,"2.1098217999988265
"
41078,sat,11,15,"2.1502799999998388
"
41079,sat,12,17,"2.424889699999767
"
41080,sat,11,12,"1.8325817000004463
"
41081,sat,11,16,"2.1010216000013315
"
41082,sat,11,12,"1.9126833000009356
"
41083,sat,11,11,"1.8219062000007398
"
41084,sat,12,18,"2.3346974999985832
"
41085,sat,11,14,"2.247240199998487
"
41086,sat,11,14,"2.001610100000107
"
41087,sat,11,13,"2.083164099998612
"
41088,sat,10,10,"1.9030697999987751
"
41089,sat,11,14,"1.9165689999990718
"
41090,sat,11,13,"1.8538647000004858
"
41091,sat,11,15,"2.4839216000000306
"
41092,sat,11,13,"2.182974200000899
"
41093,sat,11,11,"1.758436399999482
"
41094,sat,11,12,"1.9068285999983345
"
41095,sat,11,13,"2.086933399999907
"
41096,sat,11,12,"2.062877099999241
"
41097,sat,11,13,"2.2449145000009594
"
41098,sat,12,16,"2.141279700001178
"
41099,sat,14,21,"4.015385700000479
"
41100,sat,12,17,"2.4732176000015897
"
41101,sat,11,13,"2.052319800000987
"
41102,sat,11,13,"2.232568999999785
"
41103,sat,11,12,"1.7691225999988092
"
41104,sat,12,15,"2.0016193999999814
"
41105,sat,10,10,"1.7438473999991402
"
41106,sat,11,13,"2.107597700000042
"
41107,sat,11,12,"2.360707600000751
"
41108,sat,10,11,"1.9007087999998475
"
41109,sat,11,14,"2.425086100000044
"
41110,sat,10,10,"1.8660161000007065
"
41111,sat,11,13,"2.052801799998633
"
41112,sat,11,14,"2.5477074999998877
"
41113,sat,11,12,"1.9471291999998357
"
41114,sat,12,16,"2.213563899998917
"
41115,sat,12,18,"2.390329900001234
"
41116,sat,12,17,"2.042992000000595
"
41117,sat,12,18,"2.0962414000005083
"
41118,sat,11,12,"1.9714299000006577
"
41119,sat,11,13,"1.9515737000001536
"
41120,sat,11,14,"2.2449310000010883
"
41121,sat,12,18,"4.142129800000475
"
41122,sat,12,17,"3.527759299999161
"
41123,sat,11,15,"2.161519200000839
"
41124,sat,11,14,"2.3557976000010967
"
41125,sat,11,14,"1.9533592000007047
"
41126,sat,11,13,"2.23451649999879
"
41127,sat,12,18,"2.3804012999989936
"
41128,sat,11,14,"1.8826788000005763
"
41129,sat,11,15,"2.36945999999989
"
41130,sat,11,14,"1.967539699999179
"
41131,sat,11,11,"1.9352545000001555
"
41132,sat,12,17,"2.4787247000003845
"
41133,sat,11,14,"2.181444499999998
"
41134,sat,11,14,"2.052715399999215
"
41135,sat,11,13,"1.8393483999989257
"
41136,sat,12,18,"2.3130701999998564
"
41137,sat,11,15,"2.225783500000034
"
41138,sat,12,17,"2.2830247999991116
"
41139,sat,11,15,"2.1060926000009204
"
41140,sat,11,14,"2.0833476000007067
"
41141,sat,13,18,"3.799094800000603
"
41142,sat,12,17,"2.3807734999991226
"
41143,sat,11,12,"1.814755100000184
"
41144,sat,11,14,"1.8683250999984011
"
41145,sat,11,13,"1.9687647999999172
"
41146,sat,12,18,"2.3134231000003638
"
41147,sat,11,16,"2.429723600000216
"
41148,sat,12,18,"2.5771695999992517
"
41149,sat,12,17,"5.726957900000343
"
41150,sat,12,17,"4.219195100000434
"
41151,sat,12,18,"2.3720183999994333
"
41152,sat,12,18,"2.237819199999649
"
41153,sat,11,14,"1.9033662999991066
"
41154,sat,11,13,"2.0831154999996215
"
41155,sat,12,19,"2.951560100000279
"
41156,sat,11,13,"2.191654700000072
"
41157,sat,12,16,"2.381813099998908
"
41158,sat,14,20,"3.407325899999705
"
41159,sat,11,13,"1.8046895999996195
"
41160,sat,12,18,"2.1111340999996173
"
41161,sat,12,19,"2.658238199999687
"
41162,sat,12,20,"2.593824899999163
"
41163,sat,12,18,"2.4953397999997833
"
41164,sat,12,18,"2.2479736000004777
"
41165,sat,11,14,"2.4105132999993657
"
41166,sat,11,12,"2.00049829999989
"
41167,sat,11,12,"1.7847044999998616
"
41168,sat,12,14,"2.3073671999991348
"
41169,sat,11,13,"1.7756019000007655
"
41170,sat,11,13,"1.8384537999991153
"
41171,sat,11,12,"2.1804010000014387
"
41172,sat,11,12,"2.0924353999998857
"
41173,sat,12,18,"2.5715295000009064
"
41174,sat,12,19,"2.736513500000001
"
41175,sat,11,14,"1.9338791999998648
"
41176,sat,11,12,"1.9200485000001208
"
41177,sat,11,15,"2.0977648999996745
"
41178,sat,12,17,"2.7273483000008127
"
41179,sat,14,21,"3.622706100000869
"
41180,sat,11,15,"1.9111069999999017
"
41181,sat,10,11,"1.9297072999997908
"
41182,sat,11,15,"2.529064800000924
"
41183,sat,11,15,"1.8722476999992068
"
41184,sat,12,18,"2.1626028000009683
"
41185,sat,12,18,"2.5185794999997597
"
41186,sat,11,15,"2.224747300000672
"
41187,sat,12,19,"2.4055430999997043
"
41188,sat,12,19,"2.8449009000014485
"
41189,sat,12,19,"8.323732900000323
"
41190,sat,12,18,"2.119191400001
"
41191,sat,11,14,"2.2178853999994317
"
41192,sat,11,14,"2.0742377000005945
"
41193,sat,11,15,"2.414926400000695
"
41194,sat,11,14,"2.344043799999781
"
41195,sat,12,16,"2.5853368999996746
"
41196,sat,11,13,"1.9884087999998883
"
41197,sat,11,17,"2.2025155999999697
"
41198,sat,12,15,"2.1247079000004305
"
41199,sat,11,13,"1.8981063999999606
"
41200,sat,11,12,"1.9523273000013432
"
41201,sat,11,12,"2.015946700001223
"
41202,sat,11,14,"2.1977489000000787
"
41203,sat,12,16,"2.3971197999999276
"
41204,sat,14,21,"3.0228336000000127
"
41205,sat,12,18,"2.759648199998992
"
41206,sat,11,16,"2.1324329000017315
"
41207,sat,12,17,"2.3605501999991247
"
41208,sat,12,16,"2.3674069000007876
"
41209,sat,11,13,"2.2296304999999847
"
41210,sat,11,13,"1.996178499999587
"
41211,sat,11,13,"2.477389100000437
"
41212,sat,12,17,"2.6858670999990863
"
41213,sat,11,15,"2.024082800000542
"
41214,sat,11,13,"1.9900616000013542
"
41215,sat,11,13,"1.9861118000007991
"
41216,sat,11,13,"2.1134813999997277
"
41217,sat,11,13,"2.340260400000261
"
41218,sat,11,14,"1.9559957000001305
"
41219,sat,11,13,"2.259511100000964
"
41220,sat,12,17,"2.103566099998716
"
41221,sat,12,15,"1.8886323999995511
"
41222,sat,11,13,"2.250927799999772
"
41223,sat,11,13,"1.9916040999996767
"
41224,sat,11,13,"2.1463959000011528
"
41225,sat,12,15,"2.0388827999995556
"
41226,sat,11,15,"2.3592814000003273
"
41227,sat,12,18,"2.2203076999994664
"
41228,sat,12,18,"2.264568700000382
"
41229,sat,12,19,"3.251202100000228
"
41230,sat,12,18,"2.111644200000228
"
41231,sat,11,16,"2.5913715999995475
"
41232,sat,12,15,"2.0043387999994593
"
41233,sat,11,16,"2.335372699999425
"
41234,sat,10,12,"1.8544055999991542
"
41235,sat,14,19,"3.0074230000009265
"
41236,sat,11,15,"2.0639890000002197
"
41237,sat,12,17,"2.755068200000096
"
41238,sat,12,13,"2.350126100000125
"
41239,sat,11,15,"2.0519225999996706
"
41240,sat,12,17,"2.183086300001378
"
41241,sat,12,18,"2.4983947000000626
"
41242,sat,12,17,"2.137772000000041
"
41243,sat,11,13,"1.8816573999993125
"
41244,sat,11,10,"1.9245482999995147
"
41245,sat,12,16,"2.177262899998823
"
41246,sat,11,14,"1.9870185000017955
"
41247,sat,12,18,"2.3210982999989938
"
41248,sat,12,14,"2.1615849000008893
"
41249,sat,12,13,"2.2114140999983647
"
41250,sat,11,14,"1.9562999999998283
"
41251,sat,11,15,"2.461403399998744
"
41252,sat,10,11,"2.163667400000122
"
41253,sat,10,13,"1.9229866000005131
"
41254,sat,11,15,"2.0998059999983525
"
41255,sat,11,14,"2.2499561999993603
"
41256,sat,11,14,"1.9698833000002196
"
41257,sat,11,16,"2.3842712999994546
"
41258,sat,11,11,"1.853180699999939
"
41259,sat,10,12,"2.0041320999989694
"
41260,sat,11,14,"2.044362300001012
"
41261,sat,12,17,"2.5030098000006546
"
41262,sat,11,15,"2.089863299999706
"
41263,sat,12,18,"2.1166234000011173
"
41264,sat,10,13,"2.348612299998422
"
41265,sat,10,12,"1.9250446999994892
"
41266,sat,10,13,"2.2291155999992043
"
41267,sat,10,13,"2.2849350000014965
"
41268,sat,10,13,"2.0497771999998804
"
41269,sat,10,14,"1.958563599999252
"
41270,sat,10,12,"1.9228920999994443
"
41271,sat,10,13,"2.1546192999994673
"
41272,sat,10,12,"1.890732999998363
"
41273,sat,10,14,"2.0682385000000068
"
41274,sat,10,13,"2.3138589999998658
"
41275,sat,11,12,"1.7723826000001281
"
41276,sat,11,14,"1.9122836000005918
"
41277,sat,11,13,"1.967714000000342
"
41278,sat,12,17,"2.575808600000528
"
41279,sat,11,14,"2.1392243999998755
"
41280,sat,11,14,"2.0892207000015333
"
41281,sat,11,14,"2.284479399999327
"
41282,sat,10,11,"2.0490011000001687
"
41283,sat,11,13,"1.9210097000013775
"
41284,sat,11,15,"2.0146050000003015
"
41285,sat,11,15,"2.6455544999989797
"
41286,sat,11,14,"2.0214770999991742
"
41287,sat,11,12,"2.022166200000356
"
41288,sat,11,14,"1.957905799999935
"
41289,sat,11,13,"1.8317943999991257
"
41290,sat,11,16,"2.0370891000002302
"
41291,sat,11,15,"2.335320500000307
"
41292,sat,11,16,"2.0660747999991145
"
41293,sat,11,13,"2.2883130999998684
"
41294,sat,11,16,"2.1871403000004648
"
41295,sat,11,14,"2.1413740000007238
"
41296,sat,11,12,"1.8046853999985615
"
41297,sat,11,16,"2.189829400000235
"
41298,sat,11,13,"2.027735499999835
"
41299,sat,12,17,"2.5093870000000607
"
41300,sat,11,13,"1.9388655000002473
"
41301,sat,11,14,"1.971000899999126
"
41302,sat,10,12,"2.091314899998906
"
41303,sat,10,13,"2.0299627000003966
"
41304,sat,10,13,"1.9811234000007971
"
41305,sat,10,13,"2.2040862000012567
"
41306,sat,10,12,"2.1762161000006017
"
41307,sat,10,13,"2.1139579999999114
"
41308,sat,11,13,"1.7900109000001976
"
41309,sat,10,14,"1.9472545999997237
"
41310,sat,11,14,"2.323757400001341
"
41311,sat,11,16,"2.223263100000622
"
41312,sat,11,15,"2.3418738999989728
"
41313,sat,11,14,"2.1540922000003775
"
41314,sat,11,14,"2.163090000000011
"
41315,sat,11,14,"2.0387023000002955
"
41316,sat,11,13,"1.9353831999997055
"
41317,sat,11,14,"1.8881264999999985
"
41318,sat,11,15,"2.4856569999992644
"
41319,sat,10,13,"2.114633099999992
"
41320,sat,11,13,"2.011741299998903
"
41321,sat,11,15,"3.0090337000001455
"
41322,sat,11,16,"2.4043627999999444
"
41323,sat,11,16,"2.4055609999995795
"
41324,sat,10,9,"1.766635199999655
"
41325,sat,10,13,"2.100887299999158
"
41326,sat,13,16,"3.3294738000004145
"
41327,sat,11,12,"1.8702376000001095
"
41328,sat,11,14,"2.2899854999996023
"
41329,sat,11,13,"2.029396399999314
"
41330,sat,13,17,"2.8505690000001778
"
41331,sat,11,13,"2.0765210000008665
"
41332,sat,11,15,"2.216549099999611
"
41333,sat,10,11,"1.9512608999993972
"
41334,sat,11,17,"2.231739099999686
"
41335,sat,11,15,"2.200736400000096
"
41336,sat,11,14,"2.1430897999998706
"
41337,sat,11,14,"1.866917999999714
"
41338,sat,11,14,"2.2373991000004025
"
41339,sat,11,15,"2.460628299999371
"
41340,sat,10,13,"1.9342331999996532
"
41341,sat,11,15,"2.546436900000117
"
41342,sat,11,15,"3.65162539999983
"
41343,sat,11,16,"2.7548987999998644
"
41344,sat,11,13,"1.9366537000005337
"
41345,sat,11,15,"2.248230399998647
"
41346,sat,11,15,"2.142334699999992
"
41347,sat,11,17,"2.1939901999994618
"
41348,sat,10,13,"1.910200899999836
"
41349,sat,11,14,"2.2262425999997504
"
41350,sat,11,13,"1.8592954999985523
"
41351,sat,13,18,"2.430723000001308
"
41352,sat,11,17,"2.4605064999996102
"
41353,sat,10,13,"2.0133824000004097
"
41354,sat,11,15,"2.1011373000001186
"
41355,sat,11,14,"2.3304942999984632
"
41356,sat,13,18,"3.0399128000008204
"
41357,sat,14,23,"4.593184499999552
"
41358,sat,11,13,"2.026414299998578
"
41359,sat,10,10,"1.8661202000002959
"
41360,sat,11,15,"2.1993705999993836
"
41361,sat,11,15,"2.426030200000241
"
41362,sat,11,15,"2.409707200000412
"
41363,sat,11,15,"2.1634555000000546
"
41364,sat,10,10,"2.0619467999986227
"
41365,sat,11,14,"1.874759799999083
"
41366,sat,11,14,"2.2929172000003746
"
41367,sat,11,16,"2.089661399999386
"
41368,sat,11,14,"1.9454409000009036
"
41369,sat,10,10,"2.1015248999992764
"
41370,sat,13,17,"2.403790799999115
"
41371,sat,14,22,"4.705301399999371
"
41372,sat,11,12,"2.105698499999562
"
41373,sat,11,14,"2.137193800001114
"
41374,sat,11,15,"2.37278569999944
"
41375,sat,11,13,"1.9619043999991845
"
41376,sat,11,12,"2.14353790000132
"
41377,sat,11,13,"2.215807599999607
"
41378,sat,11,14,"2.285678000000189
"
41379,sat,11,14,"2.0688631999983045
"
41380,sat,11,11,"2.183226500001183
"
41381,sat,11,15,"2.2975382000004174
"
41382,sat,11,15,"2.2015276000001904
"
41383,sat,11,14,"2.3768034000004263
"
41384,sat,11,15,"2.246669699999984
"
41385,sat,11,15,"2.2607600999999704
"
41386,sat,11,14,"2.268768899999486
"
41387,sat,11,15,"2.1479909000008774
"
41388,sat,13,19,"2.9142265999998926
"
41389,sat,11,15,"1.9236079000002064
"
41390,sat,11,15,"2.0349731000005704
"
41391,sat,11,13,"1.767259500000364
"
41392,sat,11,14,"1.9145582000001014
"
41393,sat,11,13,"2.3034589999988384
"
41394,sat,10,10,"1.8739566000003833
"
41395,sat,11,12,"2.2974735999996483
"
41396,sat,11,15,"2.395345599999928
"
41397,sat,13,19,"2.7582296000000497
"
41398,sat,11,15,"2.1301998000017193
"
41399,sat,11,14,"1.9195054000010714
"
41400,sat,11,15,"2.565526600001249
"
41401,sat,11,14,"2.0477977999998984
"
41402,sat,11,15,"2.0279533000011725
"
41403,sat,10,5,"1.7419704999992973
"
41404,sat,11,13,"2.0702856999996584
"
41405,sat,10,8,"1.7648008999985905
"
41406,sat,11,16,"2.1801475000011123
"
41407,sat,13,17,"2.3471240999988368
"
41408,sat,11,14,"1.9764461000013398
"
41409,sat,11,14,"1.9674536000002263
"
41410,sat,11,13,"2.1386010000005626
"
41411,sat,13,17,"3.3109655999996903
"
41412,sat,11,15,"1.8905818999992334
"
41413,sat,13,20,"2.6568545999998605
"
41414,sat,13,15,"3.0240073000004486
"
41415,sat,11,14,"2.240843900000982
"
41416,sat,13,20,"5.016035199998441
"
41417,sat,11,15,"2.415157500001442
"
41418,sat,11,15,"2.136870499998622
"
41419,sat,11,16,"2.027648199999021
"
41420,sat,11,12,"1.8046003999988898
"
41421,sat,10,10,"1.8601719999987836
"
41422,sat,11,11,"1.8987374999996973
"
41423,sat,11,14,"2.099497600000177
"
41424,sat,11,13,"2.0759192000004987
"
41425,sat,11,14,"2.2320557000002736
"
41426,sat,11,16,"2.2703951000003144
"
41427,sat,11,15,"2.2082666999995126
"
41428,sat,11,15,"2.2594118999986676
"
41429,sat,11,15,"2.019527599999492
"
41430,sat,11,14,"2.319386499999382
"
41431,sat,11,15,"2.392793500001062
"
41432,sat,13,19,"2.434424500001114
"
41433,sat,11,15,"2.493222600000081
"
41434,sat,11,14,"2.1286846000002697
"
41435,sat,11,15,"2.027563399999053
"
41436,sat,11,11,"1.8582232000007934
"
41437,sat,11,14,"1.9166244999996707
"
41438,sat,11,15,"2.4185231999999814
"
41439,sat,13,15,"3.182415999999648
"
41440,sat,13,18,"3.1749276999998983
"
41441,sat,14,21,"3.134750299999723
"
41442,sat,11,15,"2.346480899999733
"
41443,sat,11,15,"2.327903999999762
"
41444,sat,11,14,"2.147520700000314
"
41445,sat,11,15,"2.4972598000003927
"
41446,sat,11,15,"2.3850216999999247
"
41447,sat,11,15,"2.305205799999385
"
41448,sat,11,14,"2.1020705999999336
"
41449,sat,11,15,"2.1163572000004933
"
41450,sat,11,15,"2.1122342999988177
"
41451,sat,11,14,"2.2605882000007114
"
41452,sat,11,14,"2.0915928999984317
"
41453,sat,11,15,"2.6794764999995095
"
41454,sat,11,12,"1.8711707000002207
"
41455,sat,13,17,"3.873723599999721
"
41456,sat,11,13,"2.0156215999995766
"
41457,sat,11,15,"2.3029757999993308
"
41458,sat,11,13,"1.958549499999208
"
41459,sat,11,13,"2.3332047000003513
"
41460,sat,11,15,"2.0471916000005876
"
41461,sat,13,19,"3.1404528000002756
"
41462,sat,14,22,"3.0105180999998993
"
41463,sat,11,12,"2.02955380000094
"
41464,sat,11,16,"2.232532899999569
"
41465,sat,11,13,"1.9504035000009026
"
41466,sat,11,13,"2.183556799998769
"
41467,sat,11,15,"2.0754371999992145
"
41468,sat,11,15,"2.3279881999987992
"
41469,sat,11,15,"2.427459100001215
"
41470,sat,11,16,"2.2371222999991005
"
41471,sat,11,16,"2.211233900001389
"
41472,sat,11,15,"2.40195230000063
"
41473,sat,11,14,"1.9581971999996313
"
41474,sat,11,15,"2.294025099999999
"
41475,sat,11,11,"1.8786696000006486
"
41476,sat,11,12,"1.7928369000001112
"
41477,sat,11,16,"2.250479800000903
"
41478,sat,11,14,"2.304466499999762
"
41479,sat,11,16,"2.236174399999072
"
41480,sat,11,16,"2.202467600000091
"
41481,sat,11,15,"2.2727522999994108
"
41482,sat,11,16,"2.1059248999990814
"
41483,sat,11,16,"2.0894211000013456
"
41484,sat,13,19,"2.861495700000887
"
41485,sat,11,16,"2.482723700000861
"
41486,sat,13,18,"2.658352999998897
"
41487,sat,11,15,"2.119383999999627
"
41488,sat,11,14,"2.118996600000173
"
41489,sat,11,14,"1.8741427000004478
"
41490,sat,11,15,"2.2446727999995346
"
41491,sat,11,13,"2.0181697999996686
"
41492,sat,10,9,"1.8965843999994831
"
41493,sat,11,15,"2.3982875000001513
"
41494,sat,11,12,"1.8365552999985084
"
41495,sat,13,16,"2.3745713000007527
"
41496,sat,13,17,"14.16071330000159
"
41497,sat,13,18,"3.241954299999634
"
41498,sat,14,23,"5.4160384999995586
"
41499,sat,14,20,"4.800062300000718
"
41500,sat,14,22,"5.018682999998418
"
41501,sat,11,15,"2.4658575000012206
"
41502,sat,11,15,"2.176457700001265
"
41503,sat,13,18,"3.499929300000076
"
41504,sat,14,22,"4.358424500000183
"
41505,sat,13,18,"2.63519339999948
"
41506,sat,11,15,"2.0472310000004654
"
41507,sat,11,14,"2.1489074999990407
"
41508,sat,11,13,"2.0183563999999024
"
41509,sat,13,18,"2.7835642999998527
"
41510,sat,14,20,"3.592154500000106
"
41511,sat,11,13,"1.8135498999999982
"
41512,sat,11,15,"1.915245899999718
"
41513,sat,13,18,"3.2641026000001148
"
41514,sat,11,14,"2.244517299999643
"
41515,sat,11,15,"2.047722100000101
"
41516,sat,11,15,"2.0604160000002594
"
41517,sat,11,15,"2.556908399999884
"
41518,sat,11,15,"2.2244582999992417
"
41519,sat,11,12,"1.8269464999993943
"
41520,sat,11,16,"2.261851499999466
"
41521,sat,11,12,"1.9292396000000736
"
41522,sat,11,16,"2.3515221000016027
"
41523,sat,11,11,"2.2996363999991445
"
41524,sat,11,12,"2.000471800000014
"
41525,sat,11,14,"2.2657472000009875
"
41526,sat,11,15,"2.018998100000317
"
41527,sat,10,11,"2.37207699999999
"
41528,sat,11,13,"1.9323917999990954
"
41529,sat,11,13,"1.9865478000010626
"
41530,sat,11,12,"1.9518726999995124
"
41531,sat,11,14,"2.1784970999997313
"
41532,sat,11,14,"2.7191115000005084
"
41533,sat,11,13,"2.0412746999991214
"
41534,sat,11,15,"2.1258959000006143
"
41535,sat,11,15,"2.112492199999906
"
41536,sat,11,14,"2.132517000000007
"
41537,sat,12,17,"3.039881200000309
"
41538,sat,13,18,"4.858005499998399
"
41539,sat,14,20,"3.130203699998674
"
41540,sat,12,16,"2.172209100001055
"
41541,sat,11,14,"1.9832019999994372
"
41542,sat,12,13,"2.412477300000319
"
41543,sat,12,18,"2.381156400000691
"
41544,sat,12,14,"2.1186390999992
"
41545,sat,12,14,"2.225307200000316
"
41546,sat,10,12,"2.062220800000432
"
